customer_id,signup_date,age,gender,city,region,segment
C03618,2024-04-23,46,F,  Leeds ,North,Consumer
C03619,2025-09-19,48,F,Bristol,West,Corporate
C03620,2025-06-26,29,M,Leeds,North,Home Office
C03621,2025-05-27,44,M,newcastle,North,Consumer
C03622,03/04/2023,47,F,  Ipswich ,East,Consumer
C03623,2022-12-05,42,M,  Southampton ,South,Consumer
C03624,2024-12-29,36,F,Cardiff,West,Consumer
C03625,19/03/2024,40,F,exeter,West,Consumer
C03626,21/12/2024,26,F,Colchester,East,Consumer
C03627,2025-03-25,49,F,Exeter,West,Consumer
C03628,2023-07-19,22,F,Cardiff,West,Consumer
C03629,2023-07-03,30,F,derby,Central,Small Business
C03630,18/04/2024,50,F,York,North,Consumer
C03631,2023-06-16,45,M,colchester,East,Home Office
C03632,2024-12-01,35,M,bristol,West,Consumer
C03633,2025-03-09,19,Other,Manchester,North,Small Business
C03634,24/03/2024,40,F,Southampton,South,Corporate
C03635,2025-02-09,33,F,Reading,South,Consumer
C03636,2024-05-14,47,M,  Cambridge ,East,Consumer
C03637,26/01/2025,34,M,OXFORD,South,Small Business
C03638,2023-04-02,18,F,Exeter,West,Small Business
C03639,27/02/2025,23,M,Ipswich,East,Home Office
C03640,2025-01-29,35,M,BRISTOL,West,Small Business
C03641,06/06/2023,42,F,Oxford,South,Corporate
C03642,2024-07-13,26,M,Exeter,West,Consumer
C03643,16/07/2025,31,F,cardiff,West,Consumer
C03644,2023-05-10,51,F,Newcastle,North,Consumer
C03645,2025-02-23,55,F,Sheffield,North,Consumer
C03646,2025-11-08,45,M,Reading,South,Consumer
C03647,29/07/2025,37,F,NOTTINGHAM,Central,Consumer
C03648,2023-12-19,33,M,Southampton,South,Consumer
C03649,2024-09-16,48,F,  Manchester ,North,Consumer
C03650,2025-12-22,,F,Manchester,North,Home Office
C03651,2024-07-29,53,M,York,North,Home Office
C03652,2022-09-28,54,F,SOUTHAMPTON,South,Consumer
C03653,12/05/2022,46,M,PLYMOUTH,West,Small Business
C03654,30/04/2025,35,Other,Cambridge,East,Consumer
C03655,2024-01-18,36,M,Exeter,West,Consumer
C03656,2023-05-06,20,Other,Leeds,North,Small Business
C03657,2023-10-03,40,F,Norwich,East,Consumer
C03658,21/03/2025,40,M,Bristol,West,Consumer
C03659,2024-03-15,23,M,Exeter,West,Consumer
C03660,2025-08-01,72,M,bristol,West,Home Office
C03661,2025-02-22,48,F,reading,South,Consumer
C03662,01/12/2025,30,Other,colchester,East,Home Office
C03663,2025-08-24,68,F,Bristol,West,Consumer
C03664,2023-05-18,35,M,sheffield,North,Consumer
C03665,2024-11-21,52,M,bath,West,Corporate
C03666,13/03/2022,42,F,portsmouth,South,Home Office
C03667,21/12/2025,35,F,Sheffield,North,Small Business
C03668,28/05/2023,37,F,Bath,West,Small Business
C03669,28/11/2024,60,M,bath,West,Corporate
C03670,2025-07-09,52,M,Derby,Central,Consumer
C03671,2022-12-17,39,F,nottingham,Central,Consumer
C03672,08/07/2025,18,M,southampton,South,Small Business
C03673,2022-02-17,45,,  Exeter ,West,Consumer
C03674,2024-02-12,25,F,Derby,Central,Small Business
C03675,2024-03-24,48,F,Portsmouth,South,Home Office
C03676,2023-11-10,32,F,ipswich,East,Home Office
C03677,2024-08-21,33,F,  Nottingham ,Central,Consumer
C03678,2025-09-24,33,M,Sheffield,North,Home Office
C03679,04/09/2023,54,M,COVENTRY,Central,Consumer
C03680,2024-08-12,18,M,Colchester,East,Consumer
C03681,2025-08-11,51,F,birmingham,Central,Consumer
C03682,09/04/2025,45,M,Cambridge,East,Consumer
C03683,2022-05-01,40,F,Exeter,West,Consumer
C03684,26/10/2025,35,M,plymouth,West,Consumer
C03685,2022-05-15,47,Other,Leeds,North,Corporate
C03686,2024-08-24,35,M,Norwich,East,Consumer
C03687,07/08/2024,35,M,Derby,Central,Corporate
C03688,2025-04-25,42,F,coventry,Central,Corporate
C03689,27/11/2022,63,F,birmingham,Central,Home Office
C03690,2023-01-18,21,M,Cardiff,West,Small Business
C03691,2025-03-15,48,F,Norwich,East,Consumer
C03692,2022-11-29,39,M,Peterborough,East,Consumer
C03693,20/03/2024,38,F,Cambridge,East,Home Office
C03694,2025-02-18,,M,colchester,East,Consumer
C03695,2024-11-11,18,F,Leeds,North,Home Office
C03696,2023-03-10,45,F,Manchester,North,Home Office
C03697,2023-08-01,24,M,  Cambridge ,East,Consumer
C03698,2025-11-26,,M,  Oxford ,South,Consumer
C03699,2024-02-21,28,F,brighton,South,Home Office
C03700,10/05/2022,48,M,Sheffield,North,Home Office
C03701,25/03/2023,34,M,Exeter,West,Consumer
C03702,26/09/2023,33,M,,Central,Small Business
C03703,30/12/2025,29,F,Peterborough,East,Small Business
C03704,2023-07-30,47,M,DERBY,Central,Home Office
C03705,2022-03-28,50,M,Leicester,Central,Home Office
C03706,17/05/2024,37,M,Sheffield,North,Consumer
C03707,31/07/2022,49,M,YORK,North,Consumer
C03708,17/06/2023,41,F,Leeds,North,Home Office
C03709,2025-12-22,24,M,Leeds,North,Consumer
C03710,16/01/2025,46,,Cambridge,East,Consumer
C03711,2022-05-24,37,F,Brighton,South,Small Business
C03712,21/02/2024,18,M,derby,Central,Small Business
C03713,05/01/2023,36,M,Cambridge,East,Consumer
C03714,2022-10-13,19,M,Brighton,South,Consumer
C03715,2024-08-22,25,F,Derby,Central,Home Office
C03716,2024-05-08,38,F,Leicester,Central,Consumer
C03717,2025-03-04,40,F,Cardiff,West,Home Office
C03718,29/08/2025,30,F,cardiff,West,Consumer
C03719,2023-05-06,48,M,NOTTINGHAM,Central,Consumer
C03720,2025-10-04,40,M,Colchester,East,Consumer
C03721,2024-05-24,35,M,LEICESTER,Central,Home Office
C03722,2023-05-25,42,F,Manchester,North,Small Business
C03723,2025-07-05,57,M,colchester,East,Consumer
C03724,19/04/2022,18,M,COLCHESTER,East,Consumer
C03725,17/07/2024,58,M,LEEDS,North,Consumer
C03726,2025-02-06,33,M,Sheffield,North,Consumer
C03727,2023-06-26,31,F,Leeds,North,Consumer
C03728,2025-07-26,36,M,oxford,South,Consumer
C03729,26/04/2023,29,M,SHEFFIELD,North,Consumer
C03730,28/06/2025,27,M,brighton,South,Home Office
C03731,2022-07-21,52,M,Cardiff,West,Consumer
C03732,2022-12-16,43,F,ipswich,East,Consumer
C03733,2023-11-20,18,F,  Cardiff ,West,Consumer
C03734,15/07/2025,50,F,newcastle,North,Consumer
C03735,2022-11-20,48,F,Bath,West,Consumer
C03736,2025-08-09,22,F,  Manchester ,North,Consumer
C03737,10/04/2023,43,M,Brighton,South,Corporate
C03738,2024-02-27,49,M,Ipswich,East,Consumer
C03739,11/10/2023,20,F,Leicester,Central,Consumer
C03740,2022-10-04,45,M,birmingham,Central,Consumer
C03741,2025-10-28,32,F,Cardiff,West,Consumer
C03742,2024-02-07,48,F,bristol,West,Home Office
C03743,2024-12-29,,M,colchester,East,Consumer
C03744,2024-08-07,55,F,Plymouth,West,Consumer
C03745,2024-05-03,38,F,Manchester,North,Corporate
C03746,2024-09-28,33,M,Portsmouth,South,Home Office
C03747,2025-09-05,32,F,LEICESTER,Central,Small Business
C03748,2025-01-10,52,F,coventry,Central,Home Office
C03749,2024-06-12,32,M,Portsmouth,South,Consumer
C03750,2024-11-03,55,Other,oxford,South,Consumer
C03751,2024-09-15,44,F,York,North,Corporate
C03752,2024-01-31,23,F,ipswich,East,Consumer
C03753,09/10/2024,41,M,Manchester,North,Consumer
C03754,14/02/2024,42,M,cardiff,West,Small Business
C03755,2025-03-22,23,M,Sheffield,North,Corporate
C03756,2025-11-25,41,M,York,North,Consumer
C03757,2025-11-15,48,M,Southampton,South,Consumer
C03758,2025-06-06,56,F,Bath,West,Small Business
C03759,09/09/2024,55,M,southampton,South,Consumer
C03760,2025-03-12,72,F,colchester,East,Consumer
C03761,2023-01-16,41,M,Plymouth,West,Home Office
C03762,2024-04-02,48,M,Bristol,West,Corporate
C03763,2023-05-22,33,M,Oxford,South,Consumer
C03764,2022-01-19,65,F,,West,Corporate
C03765,2025-11-23,29,M,Oxford,South,Small Business
C03766,26/07/2025,65,F,plymouth,West,Small Business
C03767,2024-05-18,63,M,Cambridge,East,Corporate
C03768,18/05/2023,31,M,Coventry,Central,Consumer
C03769,2025-01-02,54,F,leicester,Central,Home Office
C03770,02/02/2024,47,F,Cardiff,West,Small Business
C03771,16/05/2025,36,F,Derby,Central,Corporate
C03772,2025-12-30,39,M,Manchester,North,Small Business
C03773,05/10/2023,44,F,  Bath ,West,Consumer
C03774,2023-05-02,46,M,Sheffield,North,Small Business
C03775,2023-06-07,,Other,Brighton,South,Consumer
C03776,2022-08-19,48,F,Cambridge,East,Corporate
C03777,2023-12-08,31,F,Bath,West,Small Business
C03778,2022-03-04,51,M,Bristol,West,Consumer
C03779,2022-09-27,18,M,exeter,West,Consumer
C03780,13/06/2023,36,F,Peterborough,East,Home Office
C03781,16/12/2022,37,F,Derby,Central,Small Business
C03782,2025-02-19,50,M,  Coventry ,Central,Small Business
C03783,2022-09-11,64,M,Bristol,West,Corporate
C03784,29/07/2025,44,F,Sheffield,North,Consumer
C03785,2023-03-27,36,M,Peterborough,East,Consumer
C03786,2022-09-16,32,F,Cardiff,West,Home Office
C03787,2022-02-11,52,M,Birmingham,Central,Small Business
C03788,29/01/2025,38,F,sheffield,North,Consumer
C03789,21/05/2023,34,M,  Portsmouth ,South,Home Office
C03790,13/05/2024,53,M,portsmouth,South,Consumer
C03791,2022-09-22,56,F,southampton,South,Corporate
C03792,14/12/2025,29,M,Exeter,West,Consumer
C03793,17/10/2022,22,F,sheffield,North,Consumer
C03794,2024-01-02,40,F,portsmouth,South,Corporate
C03795,12/07/2025,26,F,Cardiff,West,Consumer
C03796,2023-05-03,24,M,Oxford,South,Small Business
C03797,06/06/2023,27,Other,Sheffield,North,Small Business
C03798,2025-05-22,55,F,Peterborough,East,Consumer
C03799,16/06/2023,49,F,cambridge,East,Consumer
C03800,2022-01-16,73,F,Nottingham,Central,Consumer
C03801,24/01/2024,33,M,Cardiff,West,Small Business
C03802,18/02/2022,58,F,  Coventry ,Central,Corporate
C03803,2025-09-18,47,M,York,North,Corporate
C03804,2024-10-30,34,M,exeter,West,Consumer
C03805,2024-08-16,39,M,Norwich,East,Small Business
C03806,2023-02-24,34,F,bath,West,Consumer
C03807,2025-01-10,44,F,peterborough,East,Consumer
C03808,2024-12-13,54,M,Newcastle,North,Small Business
C03809,2022-06-14,36,M,Leeds,North,Home Office
C03810,2025-08-15,52,M,Bristol,West,Consumer
C03811,2024-08-12,58,M,Bath,West,Consumer
C03812,2025-05-03,60,M,Leeds,North,Consumer
C03813,2023-05-31,26,F,Bath,West,Small Business
C03814,11/10/2022,40,M,Bristol,West,Consumer
C03815,2025-01-13,50,F,Cambridge,East,Home Office
C03816,2025-05-04,27,M,Oxford,South,Consumer
C03817,2023-11-27,24,M,coventry,Central,Consumer
C03818,2022-03-21,41,,  Plymouth ,West,Home Office
C03819,2025-06-03,36,F,cardiff,West,Home Office
C03820,2023-03-03,39,F,Bristol,West,Small Business
C03821,2023-09-21,35,F,Plymouth,West,Home Office
C03822,13/10/2024,69,F,Newcastle,North,Home Office
C03823,2022-08-31,35,F,birmingham,Central,Consumer
C03824,08/07/2022,49,F,portsmouth,South,Small Business
C03825,2022-03-26,48,F,bath,West,Home Office
C03826,2025-09-26,19,F,Nottingham,Central,Consumer
C03827,2023-08-12,60,M,  Bath ,West,Home Office
C03828,23/11/2024,49,F,norwich,East,Consumer
C03829,19/12/2025,43,M,manchester,North,Consumer
C03830,2024-12-04,55,M,  Reading ,South,Consumer
C03831,02/06/2024,40,M,colchester,East,Home Office
C03832,2024-05-28,52,M,NEWCASTLE,North,Consumer
C03833,2023-11-14,18,F,Leeds,North,Consumer
C03834,2024-09-07,52,M,  Derby ,Central,Small Business
C03835,2025-11-14,43,F,southampton,South,Corporate
C03836,2025-04-27,44,F,Reading,South,Home Office
C03837,19/01/2024,30,F,Portsmouth,South,Home Office
C03838,2023-09-11,38,M,Exeter,West,Home Office
C03839,19/08/2025,38,F,  Norwich ,East,Home Office
C03840,2022-11-05,26,F,Exeter,West,Consumer
C03841,2025-07-10,46,F,Colchester,East,Consumer
C03842,19/05/2023,61,F,  Newcastle ,North,Home Office
C03843,2025-01-30,23,F,Colchester,East,Home Office
C03844,2025-05-19,47,F,leeds,North,Consumer
C03845,2024-03-31,36,M,Bath,West,Corporate
C03846,2023-02-08,34,M,Manchester,North,Corporate
C03847,04/07/2025,42,M,leeds,North,Corporate
C03848,2023-11-01,42,M,  Ipswich ,East,Consumer
C03849,2023-08-25,43,M,MANCHESTER,North,Small Business
C03850,14/05/2024,26,F,Norwich,East,Consumer
C03851,2024-02-03,55,M,Norwich,East,Consumer
C03852,2024-12-20,42,F,Coventry,Central,Consumer
C03853,2022-11-07,49,M,York,North,Consumer
C03854,2024-02-04,57,F,Norwich,East,Small Business
C03855,2025-08-28,18,F,Cardiff,West,Corporate
C03856,2022-04-20,49,F,Leeds,North,Consumer
C03857,2024-03-04,39,F,Ipswich,East,Home Office
C03858,2024-11-23,54,M,CARDIFF,West,Consumer
C03859,2025-08-23,31,M,Bath,West,Consumer
C03860,2024-08-30,53,M,birmingham,Central,Home Office
C03861,10/06/2025,27,M,Bath,West,Consumer
C03862,2023-03-29,46,M,Southampton,South,Corporate
C03863,2023-10-11,45,M,,Central,Small Business
C03864,2025-10-26,39,M,york,North,Small Business
C03865,21/08/2025,28,M,Ipswich,East,Consumer
C03866,2024-07-15,36,F,CARDIFF,West,Consumer
C03867,29/03/2024,53,M,Coventry,Central,Small Business
C03868,2024-02-25,60,M,Derby,Central,Consumer
C03869,2022-06-10,66,F,Leeds,North,Small Business
C03870,2025-08-29,48,F,BRISTOL,West,Home Office
C03871,2025-06-02,,M,Manchester,North,Consumer
C03872,2024-03-03,47,M,BATH,West,Small Business
C03873,2023-06-25,66,F,cardiff,West,Small Business
C03874,2023-09-27,48,F,Manchester,North,Consumer
C03875,2022-10-13,42,M,exeter,West,Corporate
C03876,2025-02-06,37,M,Norwich,East,Consumer
C03877,2024-07-14,39,F,colchester,East,Consumer
C03878,2023-04-16,46,M,LEICESTER,Central,Corporate
C03879,2024-10-06,31,M,exeter,West,Corporate
C03880,2025-12-07,33,F,Norwich,East,Consumer
C03881,2022-10-12,40,F,LEEDS,North,Consumer
C03882,2024-03-06,35,F,Leeds,North,Consumer
C03883,22/04/2024,49,M,  Newcastle ,North,Consumer
C03884,2022-12-28,50,M,Southampton,South,Home Office
C03885,2024-06-11,44,Other,Portsmouth,South,Small Business
C03886,2024-09-15,47,M,peterborough,East,Consumer
C03887,2022-12-12,43,F,Cardiff,West,Consumer
C03888,2022-12-08,18,F,leeds,North,Consumer
C03889,2025-07-18,30,M,peterborough,East,Corporate
C03890,2023-08-12,50,F,leicester,Central,Small Business
C03891,16/10/2024,30,M,York,North,Home Office
C03892,11/10/2024,52,M,PLYMOUTH,West,Consumer
C03893,27/06/2025,53,F,Newcastle,North,Home Office
C03894,28/02/2025,38,F,Norwich,East,Home Office
C03895,2025-06-29,33,M,Exeter,West,Small Business
C03896,2024-10-09,41,F,sheffield,North,Home Office
C03897,2024-02-22,40,F,Southampton,South,Consumer
C03898,07/12/2023,49,M,  Leicester ,Central,Corporate
C03899,2023-11-17,18,F,leeds,North,Consumer
C03900,2024-01-11,31,F,Plymouth,West,Consumer
C03901,2022-10-24,28,Other,norwich,East,Small Business
C03902,19/01/2024,18,F,leeds,North,Home Office
C03903,2023-12-02,35,F,  Plymouth ,West,Consumer
C03904,17/04/2022,22,M,Ipswich,East,Consumer
C03905,2023-06-19,36,F,Leeds,North,Consumer
C03906,2025-03-15,35,F,Coventry,Central,Small Business
C03907,10/08/2024,47,M,Peterborough,East,Home Office
C03908,19/05/2025,38,M,plymouth,West,Home Office
C03909,2024-06-25,19,F,manchester,North,Home Office
C03910,15/07/2025,46,M,Leeds,North,Consumer
C03911,2025-05-07,72,F,Bristol,West,Consumer
C03912,28/08/2022,55,M,exeter,West,Small Business
C03913,05/12/2025,50,M,reading,South,Consumer
C03914,2022-02-24,38,M,CARDIFF,West,Consumer
C03915,2024-09-03,35,F,Colchester,East,Consumer
C03916,2025-05-03,34,F,Oxford,South,Home Office
C03917,11/09/2023,44,F,  Plymouth ,West,Consumer
C03918,2024-09-05,26,M,Peterborough,East,Consumer
C03919,24/10/2023,44,M,  Norwich ,East,Small Business
C03920,14/06/2022,32,F,Bristol,West,Consumer
C03921,2022-02-05,19,F,Ipswich,East,Consumer
C03922,2022-08-22,32,F,  Leicester ,Central,Consumer
C03923,2022-08-28,57,F,Cardiff,West,Consumer
C03924,2024-09-21,43,M,Reading,South,Home Office
C03925,2024-06-03,18,M,  Ipswich ,East,Home Office
C03926,2024-03-02,32,M,Coventry,Central,Corporate
C03927,2024-12-31,53,M,NOTTINGHAM,Central,Consumer
C03928,2022-03-02,37,M,MANCHESTER,North,Consumer
C03929,2023-06-12,48,M,Brighton,South,Corporate
C03930,15/04/2025,36,M,Brighton,South,Home Office
C03931,2025-09-18,43,F,  Leicester ,Central,Consumer
C03932,2024-02-07,41,F,Nottingham,Central,Small Business
C03933,2022-07-27,33,M,Exeter,West,Consumer
C03934,2025-05-10,48,F,Reading,South,Corporate
C03935,2025-08-20,61,M,  Leicester ,Central,Corporate
C03936,2024-01-04,46,F,york,North,Home Office
C03937,2023-05-01,42,F,oxford,South,Consumer
C03938,2022-05-09,30,F,reading,South,Consumer
C03939,27/08/2024,53,F,Norwich,East,Consumer
C03940,18/09/2025,34,F,Ipswich,East,Consumer
C03941,2024-12-14,48,F,  York ,North,Small Business
C03942,2023-08-20,51,F,Newcastle,North,Corporate
C03943,2024-10-31,54,F,  Plymouth ,West,Home Office
C03944,19/06/2025,54,F,Leeds,North,Consumer
C03945,29/03/2024,54,M,Ipswich,East,Consumer
C03946,2025-06-04,25,M,  York ,North,Consumer
C03947,2023-12-05,30,M,brighton,South,Consumer
C03948,2023-10-05,23,F,Reading,South,Consumer
C03949,16/08/2024,22,M,exeter,West,Consumer
C03950,2024-03-14,61,Other,PETERBOROUGH,East,Consumer
C03951,2025-12-05,28,F,Reading,South,Consumer
C03952,2024-05-22,26,M,Bristol,West,Small Business
C03953,2023-11-26,40,M,NEWCASTLE,North,Home Office
C03954,09/12/2023,31,F,Cardiff,West,Small Business
C03955,2024-07-02,,F,Reading,South,Consumer
C03956,2023-10-14,37,M,coventry,Central,Consumer
C03957,2025-02-08,47,F,Manchester,North,Consumer
C03958,2023-11-19,31,F,colchester,East,Consumer
C03959,2023-11-24,,F,Peterborough,East,Home Office
C03960,2024-09-29,32,F,Ipswich,East,Consumer
C03961,2022-06-14,32,F,bristol,West,Corporate
C03962,2024-11-16,32,F,Manchester,North,Consumer
C03963,07/05/2024,20,M,Oxford,South,Small Business
C03964,27/02/2024,43,F,Exeter,West,Consumer
C03965,2025-02-03,37,M,Nottingham,Central,Consumer
C03966,2025-03-23,21,Other,Colchester,East,Consumer
C03967,2025-07-06,42,F,norwich,East,Small Business
C03968,11/11/2023,51,Other,Bristol,West,Consumer
C03969,2023-09-04,57,M,Cardiff,West,Consumer
C03970,28/01/2025,18,F,Coventry,Central,Corporate
C03971,2024-08-15,31,F,Cardiff,West,Small Business
C03972,2024-10-17,23,M,,South,Small Business
C03973,2024-07-12,33,M,exeter,West,Consumer
C03974,09/04/2025,59,F,Peterborough,East,Small Business
C03975,2023-02-05,32,M,leeds,North,Home Office
C03976,2024-07-12,35,M,BATH,West,Home Office
C03977,13/12/2022,30,Other,Ipswich,East,Small Business
C03978,2023-12-27,62,M,Leeds,North,Consumer
C03979,27/11/2024,18,F,Plymouth,West,Home Office
C03980,2024-04-21,34,F,  Portsmouth ,South,Corporate
C03981,2023-11-18,30,F,Leeds,North,Consumer
C03982,20/08/2025,19,F,Ipswich,East,Consumer
C03983,2025-04-09,55,M,Cardiff,West,Consumer
C03984,2024-06-04,18,M,colchester,East,Consumer
C03985,04/11/2025,,,York,North,Consumer
C03986,19/01/2024,40,F,Cambridge,East,Consumer
C03987,27/04/2025,31,F,MANCHESTER,North,Consumer
C03988,2022-12-30,18,F,Birmingham,Central,Small Business
C03989,05/07/2023,39,F,Portsmouth,South,Small Business
C03990,20/09/2023,31,M,Leicester,Central,Home Office
C03991,2022-09-11,52,M,Sheffield,North,Consumer
C03992,03/05/2024,48,M,Sheffield,North,Consumer
C03993,2023-02-08,66,M,  Peterborough ,East,Small Business
C03994,2024-10-20,42,F,BRISTOL,West,Consumer
C03995,2023-02-05,49,F,Nottingham,Central,Consumer
C03996,2022-10-14,36,M,Cambridge,East,Consumer
C03997,26/11/2025,63,F,portsmouth,South,Consumer
C03998,2024-11-20,41,F,newcastle,North,Consumer
C03999,2025-10-19,40,F,Cambridge,East,Small Business
C04000,17/04/2024,48,M,oxford,South,Consumer
C04001,14/04/2022,33,M,nottingham,Central,Corporate
C04002,2024-08-05,35,F,  Peterborough ,East,Home Office
C04003,2024-07-16,48,M,cardiff,West,Consumer
C04004,25/02/2022,51,F,Cardiff,West,Small Business
C04005,2025-07-23,49,F,Newcastle,North,Consumer
C04006,03/10/2024,40,F,Oxford,South,Home Office
C04007,2025-03-06,45,F,derby,Central,Consumer
C04008,2024-04-22,53,Other,Reading,South,Home Office
C04009,01/10/2024,27,F,peterborough,East,Consumer
C04010,2023-05-23,41,M,nottingham,Central,Consumer
C04011,2025-12-01,18,M,Sheffield,North,Small Business
C04012,2023-12-17,51,F,Leicester,Central,Corporate
C04013,2022-12-21,31,M,Southampton,South,Small Business
C04014,2022-06-04,31,F,Ipswich,East,Consumer
C04015,2024-10-23,39,F,Reading,South,Home Office
C04016,2025-12-12,49,F,Ipswich,East,Consumer
C04017,2025-09-02,72,M,york,North,Corporate
C04018,2025-01-13,,F,Sheffield,North,Corporate
C04019,2025-12-20,30,F,READING,South,Consumer
C04020,2025-02-07,44,F,  Brighton ,South,Consumer
C04021,21/09/2023,32,M,Cambridge,East,Consumer
C04022,2024-09-09,52,M,Manchester,North,Home Office
C04023,2022-07-23,39,M,Manchester,North,Small Business
C04024,2023-03-28,53,M,York,North,Home Office
C04025,10/01/2024,38,F,brighton,South,Small Business
C04026,2023-02-24,48,F,Southampton,South,Consumer
C04027,08/11/2025,29,F,newcastle,North,Home Office
C04028,2025-12-26,66,F,Cambridge,East,Consumer
C04029,2023-11-06,19,M,Exeter,West,Consumer
C04030,2025-01-22,32,M,Bath,West,Consumer
C04031,2023-12-27,23,F,  Reading ,South,Consumer
C04032,11/11/2022,51,Other,Bath,West,Home Office
C04033,2023-09-18,48,M,NORWICH,East,Consumer
C04034,2023-04-15,25,,colchester,East,Consumer
C04035,05/09/2023,54,F,Newcastle,North,Consumer
C04036,2023-03-17,32,M,Brighton,South,Consumer
C04037,2022-09-23,46,Other,Peterborough,East,Consumer
C04038,2023-03-21,49,F,Manchester,North,Consumer
C04039,2025-09-14,38,F,Cardiff,West,Small Business
C04040,03/08/2022,53,M,Portsmouth,South,Consumer
C04041,31/08/2023,39,M,Newcastle,North,Consumer
C04042,2024-06-07,45,M,leeds,North,Consumer
C04043,13/10/2023,37,F,Manchester,North,Consumer
C04044,2024-05-24,18,M,brighton,South,Corporate
C04045,2022-05-07,39,M,Manchester,North,Home Office
C04046,08/11/2024,30,F,peterborough,East,Consumer
C04047,2024-07-22,59,M,Brighton,South,Consumer
C04048,2024-12-18,23,M,Colchester,East,Consumer
C04049,2024-07-27,57,F,Nottingham,Central,Consumer
C04050,2024-02-07,39,F,Exeter,West,Consumer
C04051,2023-10-07,46,M,norwich,East,Small Business
C04052,2023-04-04,23,F,Reading,South,Consumer
C04053,30/04/2024,37,F,Exeter,West,Consumer
C04054,2022-03-27,32,M,Birmingham,Central,Corporate
C04055,2023-09-05,68,F,Colchester,East,Consumer
C04056,2024-12-14,32,F,newcastle,North,Consumer
C04057,17/09/2022,56,Other,  Cardiff ,West,Small Business
C04058,2022-06-19,56,M,york,North,Consumer
C04059,12/11/2024,56,F,BRISTOL,West,Small Business
C04060,2023-12-13,33,F,leeds,North,Corporate
C04061,2025-05-14,64,F,york,North,Consumer
C04062,20/10/2025,67,M,Cardiff,West,Small Business
C04063,2025-11-12,46,F,Bath,West,Consumer
C04064,2024-01-21,35,F,Cambridge,East,Small Business
C04065,2023-06-02,30,M,Exeter,West,Consumer
C04066,2024-09-18,47,M,Bath,West,Home Office
C04067,2024-10-13,42,M,Cambridge,East,Consumer
C04068,2024-10-06,43,M,Derby,Central,Consumer
C04069,2023-08-27,23,M,Oxford,South,Home Office
C04070,2022-06-21,41,F,  Manchester ,North,Consumer
C04071,09/03/2023,56,F,EXETER,West,Home Office
C04072,2022-12-07,52,F,Oxford,South,Small Business
C04073,2022-10-14,36,F,  Leicester ,Central,Consumer
C04074,07/10/2025,40,M,sheffield,North,Small Business
C04075,2022-02-22,22,M,LEEDS,North,Home Office
C04076,10/09/2024,32,,NEWCASTLE,North,Consumer
C04077,2025-11-01,37,,Peterborough,East,Small Business
C04078,21/10/2023,49,M,  Exeter ,West,Home Office
C04079,2024-06-05,32,F,reading,South,Consumer
C04080,2025-01-05,28,M,leeds,North,Small Business
C04081,20/08/2023,51,M,Southampton,South,Home Office
C04082,2024-03-31,36,M,Brighton,South,Corporate
C04083,2025-06-01,30,F,Bath,West,Consumer
C04084,2025-03-07,52,M,CARDIFF,West,Consumer
C04085,22/05/2025,47,M,Manchester,North,Consumer
C04086,2025-12-17,38,M,Reading,South,Small Business
C04087,05/11/2023,36,F,cardiff,West,Consumer
C04088,2025-03-09,46,M,portsmouth,South,Home Office
C04089,2024-09-11,48,M,brighton,South,Consumer
C04090,30/11/2024,44,F,cambridge,East,Consumer
C04091,2025-02-28,43,F,Brighton,South,Small Business
C04092,2025-03-12,33,F,York,North,Consumer
C04093,2025-08-21,34,M,Sheffield,North,Corporate
C04094,2023-10-06,39,F,Plymouth,West,Small Business
C04095,2024-11-14,29,F,  Reading ,South,Consumer
C04096,2023-06-26,27,M,Bristol,West,Consumer
C04097,31/08/2024,40,F,Cambridge,East,Consumer
C04098,2025-03-14,54,,IPSWICH,East,Consumer
C04099,2025-05-01,18,F,exeter,West,Corporate
C04100,2024-01-13,36,M,  Southampton ,South,Small Business
C04101,2024-05-12,45,F,newcastle,North,Consumer
C04102,2023-09-13,55,F,SHEFFIELD,North,Consumer
C04103,2023-01-01,64,M,exeter,West,Consumer
C04104,2023-05-27,38,M,Colchester,East,Consumer
C04105,2025-09-21,67,F,EXETER,West,Small Business
C04106,2023-08-08,47,F,Norwich,East,Home Office
C04107,02/12/2025,52,F,  Oxford ,South,Home Office
C04108,2023-04-28,27,F,Oxford,South,Consumer
C04109,2025-02-08,47,,Newcastle,North,Consumer
C04110,2024-08-05,53,M,Bath,West,Consumer
C04111,2025-01-07,32,F,NEWCASTLE,North,Corporate
C04112,02/11/2024,18,F,nottingham,Central,Consumer
C04113,2025-01-19,43,M,leeds,North,Home Office
C04114,2025-09-13,38,M,Peterborough,East,Consumer
C04115,2024-07-22,58,F,manchester,North,Consumer
C04116,2022-06-29,34,M,  Cardiff ,West,Consumer
C04117,12/06/2023,32,M,  York ,North,Consumer
C04118,2025-01-21,26,M,Peterborough,East,Home Office
C04119,2024-04-22,33,F,Derby,Central,Corporate
C04120,03/07/2024,76,M,  Plymouth ,West,Corporate
C04121,03/09/2024,20,M,Newcastle,North,Consumer
C04122,2023-11-22,24,Other,  Cardiff ,West,Consumer
C04123,10/04/2025,40,M,southampton,South,Small Business
C04124,2025-02-08,67,F,Manchester,North,Consumer
C04125,2025-01-28,51,Other,Cambridge,East,Home Office
C04126,2025-01-29,61,F,  Bath ,West,Consumer
