customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,num_support_tickets,avg_monthly_usage_gb,has_streaming,is_senior,num_dependents,region,last_login_days,churn_risk_score_v0,account_flagged_for_review,churn
CUST-009430,24,20.11,485.32,Month-to-month,Credit card (automatic),No internet service,0,22.6,0,0,1.0,West,,31.88,0,0
CUST-009431,53,80.21,4426.65,Two year,Bank transfer (automatic),Fiber optic,2,554.1,0,1,0.0,South,12.0,22.47,1,0
CUST-009432,44,54.4,2387.57,Month-to-month,Electronic check,Fiber optic,0,206.5,0,0,0.0,North,13.0,43.11,0,0
CUST-009433,9,90.03,,One year,Mailed check,Fiber optic,1,,1,0,2.0,South,10.0,16.94,0,0
CUST-009434,49,82.75,3782.52,Month-to-month,Bank transfer (automatic),Fiber optic,0,734.9,1,0,0.0,West,17.0,63.25,0,0
CUST-009435,12,52.42,691.72,Two year,Mailed check,DSL,1,68.1,1,1,0.0,South,7.0,36.75,0,0
CUST-009436,45,24.5,1133.44,One year,Credit card (automatic),No internet service,0,16.7,0,0,0.0,North,29.0,6.27,0,0
CUST-009437,41,61.48,2633.05,Two year,Bank transfer (automatic),DSL,1,143.6,1,0,1.0,South,14.0,98.41,0,0
CUST-009438,61,22.74,1300.26,Two year,Credit card (automatic),No internet service,0,,0,0,0.0,North,31.0,1.35,1,0
CUST-009439,63,58.94,3834.06,One year,Mailed check,DSL,0,269.6,0,0,2.0,West,20.0,15.52,0,0
CUST-009440,63,61.81,4142.82,Two year,Credit card (automatic),DSL,0,277.3,1,0,2.0,North,3.0,77.03,0,0
CUST-009441,58,70.73,3846.11,One year,Electronic check,Fiber optic,0,570.5,0,0,0.0,South,9.0,93.91,0,0
CUST-009442,18,86.47,1540.86,One year,Electronic check,Fiber optic,1,305.4,1,0,0.0,East,21.0,35.13,0,1
CUST-009443,27,37.28,1021.59,Two year,Credit card (automatic),DSL,0,196.1,0,0,0.0,East,16.0,76.99,0,0
CUST-009444,38,88.85,3295.02,Two year,Mailed check,Fiber optic,0,258.7,0,0,2.0,South,6.0,43.51,0,0
CUST-009445,21,77.12,1539.93,Two year,Bank transfer (automatic),Fiber optic,0,211.6,1,1,1.0,West,15.0,59.44,1,0
CUST-009446,9,68.25,572.69,One year,Electronic check,Fiber optic,0,576.7,1,0,0.0,South,2.0,61.07,0,0
CUST-009447,9,47.17,425.2,Two year,Credit card (automatic),DSL,0,94.2,0,1,1.0,North,0.0,24.74,0,0
CUST-009448,25,58.72,1661.65,Month-to-month,Electronic check,Fiber optic,2,394.4,0,1,0.0,South,20.0,95.08,0,0
CUST-009449,6,83.94,486.69,Two year,Electronic check,Fiber optic,1,692.0,1,0,1.0,South,24.0,66.66,0,0
CUST-009450,11,36.92,378.64,Month-to-month,Electronic check,No internet service,0,8.8,0,0,0.0,South,30.0,26.21,0,0
CUST-009451,36,72.04,2483.32,Two year,Electronic check,Fiber optic,0,367.0,1,0,1.0,South,5.0,30.43,0,0
CUST-009452,43,75.77,3371.34,Month-to-month,Electronic check,Fiber optic,0,458.1,0,0,0.0,North,21.0,79.83,0,0
CUST-009453,7,66.05,496.84,One year,Electronic check,Fiber optic,1,237.8,0,0,1.0,North,17.0,54.44,0,0
CUST-009454,56,53.09,2679.83,One year,Electronic check,DSL,0,273.0,0,0,1.0,East,17.0,65.44,0,0
CUST-009455,66,72.19,4461.3,Two year,Credit card (automatic),Fiber optic,0,356.0,0,0,0.0,South,2.0,75.45,0,0
CUST-009456,72,56.88,3888.97,One year,Credit card (automatic),DSL,0,216.6,1,0,1.0,North,11.0,4.03,0,0
CUST-009457,15,31.49,428.2,One year,Electronic check,No internet service,0,11.4,0,0,2.0,South,38.0,13.87,0,0
CUST-009458,4,50.08,131.87,One year,Mailed check,DSL,0,,0,0,0.0,North,19.0,69.25,0,0
CUST-009459,9,50.74,480.34,Month-to-month,Credit card (automatic),DSL,0,354.6,0,0,1.0,South,1.0,64.94,1,0
CUST-009460,42,47.43,1808.43,One year,Electronic check,DSL,0,132.5,0,0,0.0,North,15.0,46.99,0,0
CUST-009461,13,52.81,800.31,One year,Bank transfer (automatic),DSL,1,388.3,1,0,0.0,East,1.0,88.97,1,0
CUST-009462,3,52.94,157.27,One year,Credit card (automatic),DSL,0,198.7,0,0,1.0,South,0.0,19.49,0,0
CUST-009463,21,79.37,1544.78,Month-to-month,Mailed check,Fiber optic,2,361.4,0,0,0.0,South,28.0,45.21,0,1
CUST-009464,33,82.76,2919.83,One year,Credit card (automatic),Fiber optic,3,369.7,1,0,1.0,East,9.0,87.13,0,1
CUST-009465,72,76.49,5460.12,Two year,Mailed check,Fiber optic,1,293.2,0,0,1.0,West,6.0,33.01,0,0
CUST-009466,64,74.47,4878.23,One year,Mailed check,Fiber optic,0,654.7,0,0,1.0,West,17.0,47.78,0,0
CUST-009467,1,24.81,81.87,One year,Mailed check,No internet service,0,40.8,0,1,0.0,South,26.0,42.8,0,1
CUST-009468,7,29.16,231.36,Month-to-month,Credit card (automatic),No internet service,0,22.4,0,0,1.0,West,21.0,68.91,0,0
CUST-009469,72,87.92,5997.4,One year,Electronic check,Fiber optic,2,305.9,1,0,1.0,North,12.0,21.64,0,0
CUST-009470,8,32.83,269.99,One year,Credit card (automatic),No internet service,0,7.8,0,0,0.0,North,39.0,0.71,0,0
CUST-009471,13,70.97,918.23,Month-to-month,Credit card (automatic),Fiber optic,0,254.8,0,0,0.0,East,25.0,17.82,0,1
CUST-009472,25,81.23,1941.03,Two year,Credit card (automatic),DSL,0,197.0,1,0,4.0,North,24.0,25.48,1,0
CUST-009473,61,69.04,3904.29,Month-to-month,Mailed check,DSL,0,158.7,1,0,0.0,South,5.0,20.87,0,0
CUST-009474,4,68.8,270.54,Month-to-month,Electronic check,Fiber optic,0,293.5,0,0,1.0,East,4.0,11.52,0,1
CUST-009475,13,81.37,1097.49,One year,Bank transfer (automatic),Fiber optic,0,425.3,0,0,1.0,North,12.0,17.39,0,0
CUST-009476,65,48.04,3103.02,Two year,Credit card (automatic),DSL,0,284.2,0,0,0.0,East,2.0,28.4,0,0
CUST-009477,4,78.87,351.76,Month-to-month,Electronic check,Fiber optic,1,180.2,0,0,0.0,East,5.0,68.61,0,1
CUST-009478,4,62.72,259.31,One year,Mailed check,DSL,0,,1,0,0.0,North,9.0,41.07,0,0
CUST-009479,42,24.45,1036.88,Two year,Mailed check,No internet service,1,8.3,0,0,0.0,South,35.0,3.35,0,0
CUST-009480,45,15.06,708.76,Two year,Credit card (automatic),No internet service,2,5.1,0,0,0.0,North,24.0,51.34,0,0
CUST-009481,8,94.82,718.24,Month-to-month,Electronic check,Fiber optic,2,554.6,1,0,2.0,West,48.0,19.23,0,1
CUST-009482,45,60.5,2540.92,Month-to-month,Mailed check,DSL,1,191.9,1,0,0.0,South,33.0,69.44,0,0
CUST-009483,5,62.24,320.02,One year,Bank transfer (automatic),DSL,0,214.0,1,0,2.0,North,22.0,32.51,0,0
CUST-009484,55,88.59,4803.1,Two year,Credit card (automatic),Fiber optic,1,249.3,0,0,3.0,South,7.0,86.0,1,0
CUST-009485,22,86.74,1798.41,Month-to-month,Bank transfer (automatic),Fiber optic,2,558.7,1,0,1.0,East,,24.7,0,1
CUST-009486,52,74.28,3815.44,Two year,Bank transfer (automatic),Fiber optic,1,214.5,0,1,1.0,North,21.0,56.27,0,0
CUST-009487,57,48.76,3113.04,Two year,Credit card (automatic),DSL,0,280.8,0,1,0.0,East,10.0,34.68,0,0
CUST-009488,3,53.97,208.76,Month-to-month,Electronic check,DSL,1,122.5,1,0,0.0,East,7.0,49.15,0,0
CUST-009489,44,85.02,3614.03,Two year,Electronic check,Fiber optic,1,,1,0,1.0,North,6.0,70.33,1,0
CUST-009490,22,73.15,1653.84,One year,Credit card (automatic),Fiber optic,0,518.0,0,0,0.0,West,19.0,66.15,0,0
CUST-009491,3,82.45,267.83,One year,Electronic check,Fiber optic,1,530.7,0,0,0.0,South,44.0,38.93,0,0
CUST-009492,58,65.61,3649.78,Two year,Mailed check,Fiber optic,1,270.3,0,0,1.0,North,18.0,22.99,1,0
CUST-009493,32,80.79,2646.96,One year,Bank transfer (automatic),Fiber optic,1,235.9,1,0,1.0,North,1.0,93.6,0,0
CUST-009494,30,84.53,2474.36,One year,Credit card (automatic),Fiber optic,0,621.8,1,0,0.0,East,7.0,45.07,0,0
CUST-009495,8,63.37,510.24,Month-to-month,Mailed check,Fiber optic,2,235.3,1,1,0.0,East,2.0,25.53,1,0
CUST-009496,7,57.61,422.95,One year,Credit card (automatic),DSL,0,155.6,0,1,0.0,East,34.0,4.76,0,1
CUST-009497,56,101.2,5548.42,Two year,Credit card (automatic),Fiber optic,0,232.8,1,0,3.0,East,3.0,0.86,0,0
CUST-009498,39,68.38,3052.79,One year,Credit card (automatic),Fiber optic,2,205.3,0,0,0.0,North,9.0,75.82,0,0
CUST-009499,68,76.65,5235.02,Two year,Credit card (automatic),Fiber optic,0,265.0,1,0,0.0,East,18.0,11.24,0,0
CUST-009500,26,81.74,2250.36,Month-to-month,Electronic check,Fiber optic,1,680.5,1,0,0.0,South,11.0,11.56,0,1
CUST-009501,34,79.67,2680.7,One year,Mailed check,Fiber optic,3,406.5,1,0,1.0,West,3.0,61.88,0,1
CUST-009502,69,72.74,4626.59,Two year,Bank transfer (automatic),Fiber optic,0,657.4,1,0,0.0,South,5.0,94.56,0,0
CUST-009503,60,67.28,3901.76,Two year,Credit card (automatic),Fiber optic,0,304.2,0,1,0.0,North,7.0,8.83,0,0
CUST-009504,28,87.68,2333.57,One year,Electronic check,Fiber optic,1,587.5,1,0,1.0,West,22.0,77.94,1,0
CUST-009505,15,63.99,938.71,One year,Mailed check,DSL,1,188.8,1,0,0.0,West,2.0,69.07,0,1
CUST-009506,11,60.81,659.45,Month-to-month,Electronic check,DSL,3,105.7,0,0,1.0,East,,90.4,0,1
CUST-009507,47,63.25,3284.2,Two year,Electronic check,DSL,1,217.1,1,0,0.0,West,13.0,42.36,0,0
CUST-009508,8,15.0,125.47,Two year,Electronic check,No internet service,1,16.6,0,0,1.0,East,30.0,32.76,0,0
CUST-009509,40,67.8,2467.52,Month-to-month,Bank transfer (automatic),DSL,0,291.3,1,0,1.0,North,23.0,94.22,0,0
CUST-009510,55,46.49,2394.3,One year,Credit card (automatic),DSL,0,171.1,0,0,0.0,South,5.0,28.88,0,0
CUST-009511,26,80.02,2114.99,Month-to-month,Electronic check,Fiber optic,0,201.8,1,0,1.0,South,36.0,83.39,0,0
CUST-009512,46,58.84,2550.31,Month-to-month,Bank transfer (automatic),DSL,0,238.9,1,0,3.0,East,29.0,51.64,0,0
CUST-009513,10,93.13,945.88,Two year,Bank transfer (automatic),Fiber optic,1,354.8,1,0,0.0,South,2.0,40.98,0,0
CUST-009514,13,27.53,370.04,Month-to-month,Mailed check,No internet service,0,10.5,0,0,3.0,South,37.0,41.21,0,1
CUST-009515,3,37.29,123.24,Month-to-month,Electronic check,No internet service,0,17.9,0,0,1.0,West,47.0,91.76,0,0
CUST-009516,52,83.71,4488.66,Two year,Credit card (automatic),Fiber optic,1,384.2,0,0,1.0,North,0.0,87.51,0,0
CUST-009517,12,21.53,299.91,Month-to-month,Electronic check,No internet service,2,8.4,0,0,1.0,East,45.0,68.48,0,0
CUST-009518,39,84.58,3424.58,Two year,Electronic check,Fiber optic,1,218.5,1,0,1.0,North,5.0,57.9,0,0
CUST-009519,6,71.13,428.09,Two year,Bank transfer (automatic),DSL,0,208.4,1,0,0.0,North,22.0,58.94,0,0
CUST-009520,49,89.88,4379.6,Two year,Credit card (automatic),Fiber optic,0,452.6,1,0,0.0,South,1.0,82.18,0,0
CUST-009521,71,79.7,4764.08,Two year,Credit card (automatic),Fiber optic,0,557.6,1,0,1.0,South,0.0,47.78,0,0
CUST-009522,46,46.85,2157.33,Month-to-month,Mailed check,DSL,0,210.8,0,0,0.0,South,16.0,7.26,0,0
CUST-009523,40,85.05,3231.51,Two year,Electronic check,Fiber optic,3,659.8,1,1,0.0,North,19.0,11.98,0,0
CUST-009524,5,86.0,,One year,Mailed check,Fiber optic,1,269.6,1,0,1.0,South,23.0,23.99,0,1
CUST-009525,6,50.11,288.31,Month-to-month,Electronic check,DSL,0,163.9,0,0,0.0,West,4.0,57.7,0,0
CUST-009526,7,86.64,616.42,One year,Bank transfer (automatic),Fiber optic,0,646.9,1,1,0.0,West,38.0,68.25,0,1
CUST-009527,5,52.01,331.57,Month-to-month,Electronic check,DSL,2,123.9,0,0,1.0,East,0.0,2.49,1,1
CUST-009528,4,54.24,272.09,Month-to-month,Mailed check,DSL,0,185.2,0,0,2.0,East,40.0,18.72,0,0
CUST-009529,11,39.68,376.98,Month-to-month,Electronic check,DSL,0,208.7,0,0,0.0,South,2.0,35.9,0,0
CUST-009530,44,40.82,1598.73,One year,Mailed check,DSL,0,264.7,0,0,0.0,South,9.0,72.25,0,0
CUST-009531,4,83.55,369.51,Two year,Mailed check,Fiber optic,0,922.3,1,0,0.0,North,0.0,34.15,0,0
CUST-009532,1,20.28,,Month-to-month,Credit card (automatic),No internet service,0,8.6,0,0,1.0,East,36.0,4.94,0,1
CUST-009533,5,54.37,283.17,Month-to-month,Mailed check,DSL,0,156.3,1,0,0.0,West,27.0,57.67,1,0
CUST-009534,72,15.0,1009.52,Two year,Bank transfer (automatic),No internet service,0,23.1,0,0,1.0,East,25.0,91.04,0,0
CUST-009535,62,84.04,5383.74,Two year,Bank transfer (automatic),Fiber optic,1,,1,1,1.0,East,51.0,30.2,0,0
CUST-009536,13,26.92,344.93,One year,Credit card (automatic),No internet service,0,13.3,0,0,0.0,West,25.0,30.28,0,0
CUST-009537,20,49.59,910.25,Month-to-month,Mailed check,DSL,0,129.9,0,1,0.0,West,2.0,12.45,0,1
CUST-009538,14,74.0,1101.58,One year,Electronic check,Fiber optic,0,591.4,0,0,0.0,South,14.0,49.35,0,0
CUST-009539,53,64.79,3413.68,Month-to-month,Mailed check,DSL,0,191.7,1,0,1.0,South,35.0,26.69,0,0
CUST-009540,25,54.19,1298.63,One year,Electronic check,DSL,0,140.3,0,1,1.0,East,5.0,62.58,0,0
CUST-009541,59,48.76,2605.93,Two year,Electronic check,DSL,0,161.3,0,0,0.0,West,0.0,8.82,0,0
CUST-009542,16,15.0,297.57,One year,Electronic check,No internet service,0,7.0,0,0,1.0,South,35.0,42.6,0,0
CUST-009543,15,89.94,1332.68,Two year,Credit card (automatic),Fiber optic,2,632.4,1,1,0.0,South,6.0,11.33,0,1
CUST-009544,60,86.03,5721.13,One year,Electronic check,Fiber optic,2,376.8,1,0,0.0,North,9.0,48.71,0,0
CUST-009545,5,82.27,465.85,Month-to-month,Bank transfer (automatic),Fiber optic,3,314.1,1,0,0.0,West,15.0,38.53,1,1
CUST-009546,4,29.56,77.21,Month-to-month,Credit card (automatic),No internet service,0,8.0,0,0,1.0,East,27.0,37.77,0,1
CUST-009547,45,19.64,858.61,Two year,Bank transfer (automatic),No internet service,0,,0,1,0.0,South,47.0,59.75,0,0
CUST-009548,26,20.89,523.19,One year,Mailed check,No internet service,1,10.5,0,0,1.0,North,30.0,92.62,0,0
CUST-009549,18,88.1,1643.19,Month-to-month,Credit card (automatic),Fiber optic,3,591.0,1,0,1.0,North,,76.64,0,1
CUST-009550,42,34.6,1385.53,One year,Bank transfer (automatic),No internet service,1,12.0,0,0,1.0,West,,37.62,0,1
CUST-009551,13,78.71,1062.29,One year,Credit card (automatic),Fiber optic,0,162.1,0,0,0.0,North,13.0,34.55,0,0
CUST-009552,10,79.36,685.61,Month-to-month,Electronic check,Fiber optic,2,430.1,1,0,0.0,West,,88.64,0,1
CUST-009553,21,49.36,1170.05,Month-to-month,Credit card (automatic),DSL,1,201.2,0,0,0.0,West,31.0,79.78,1,0
CUST-009554,5,80.94,381.65,Month-to-month,Electronic check,Fiber optic,0,212.9,1,0,0.0,South,1.0,45.12,1,1
CUST-009555,8,78.09,605.98,One year,Bank transfer (automatic),Fiber optic,0,349.0,0,0,1.0,West,18.0,68.13,0,0
CUST-009556,14,56.39,729.06,Two year,Mailed check,DSL,1,110.4,0,0,2.0,East,39.0,39.56,0,0
CUST-009557,7,15.89,73.41,Month-to-month,Credit card (automatic),No internet service,0,8.6,0,0,0.0,North,32.0,91.06,0,0
CUST-009558,50,76.52,3840.18,One year,Credit card (automatic),Fiber optic,0,230.3,0,0,0.0,North,17.0,87.98,1,0
CUST-009559,6,54.56,340.49,Month-to-month,Electronic check,DSL,0,254.6,1,0,0.0,East,7.0,30.92,0,0
CUST-009560,4,24.73,108.76,Month-to-month,Mailed check,No internet service,2,15.9,0,1,3.0,South,41.0,60.22,0,0
CUST-009561,13,57.47,765.0,Month-to-month,Electronic check,DSL,1,253.2,1,0,1.0,East,31.0,44.92,0,0
CUST-009562,45,87.4,4169.36,Month-to-month,Electronic check,Fiber optic,2,341.9,1,0,0.0,West,11.0,26.14,0,1
CUST-009563,43,60.39,2765.4,One year,Electronic check,DSL,0,552.8,1,1,0.0,South,11.0,98.17,0,0
CUST-009564,17,62.96,1078.59,One year,Mailed check,Fiber optic,0,576.4,1,0,0.0,East,14.0,2.41,0,0
CUST-009565,61,64.8,3895.07,One year,Electronic check,DSL,0,111.9,1,0,0.0,North,,49.37,0,0
CUST-009566,40,87.58,3401.32,Month-to-month,Credit card (automatic),Fiber optic,0,479.7,1,0,1.0,East,32.0,14.2,0,0
CUST-009567,36,60.23,2255.08,Month-to-month,Electronic check,DSL,0,129.9,1,0,2.0,North,10.0,20.54,0,0
CUST-009568,12,53.04,614.58,Month-to-month,Bank transfer (automatic),DSL,0,173.5,1,1,0.0,East,13.0,68.31,0,0
CUST-009569,36,75.88,2913.7,One year,Credit card (automatic),Fiber optic,1,206.2,0,0,1.0,East,1.0,58.16,0,0
CUST-009570,8,74.96,629.31,Two year,Credit card (automatic),Fiber optic,1,585.2,0,0,1.0,South,4.0,73.2,0,1
CUST-009571,3,27.94,104.38,One year,Mailed check,No internet service,0,7.5,0,0,1.0,South,22.0,28.84,0,0
CUST-009572,15,81.93,1210.45,Two year,Credit card (automatic),Fiber optic,1,236.3,0,1,2.0,North,35.0,51.31,1,0
CUST-009573,8,76.78,655.0,Month-to-month,Electronic check,Fiber optic,0,473.0,0,0,0.0,East,9.0,0.32,0,1
CUST-009574,58,48.15,2981.76,One year,Mailed check,DSL,0,80.6,0,0,1.0,East,19.0,89.88,0,0
CUST-009575,16,20.07,346.91,One year,Credit card (automatic),No internet service,0,7.7,0,0,0.0,North,33.0,85.9,0,0
CUST-009576,49,41.79,2018.76,One year,Credit card (automatic),DSL,0,231.5,1,0,0.0,West,0.0,7.92,1,0
CUST-009577,8,77.55,595.94,Month-to-month,Electronic check,Fiber optic,2,420.6,1,0,0.0,West,28.0,68.7,0,1
CUST-009578,4,30.54,87.13,Month-to-month,Electronic check,,1,13.9,0,0,1.0,North,50.0,32.03,0,1
CUST-009579,10,20.86,155.79,One year,Electronic check,No internet service,0,7.2,0,0,1.0,East,36.0,16.57,0,0
CUST-009580,6,71.91,437.33,One year,Mailed check,DSL,0,182.5,1,0,1.0,North,1.0,11.1,0,0
CUST-009581,71,75.29,5686.33,Two year,Bank transfer (automatic),Fiber optic,0,741.1,1,1,0.0,West,6.0,14.18,0,0
CUST-009582,35,45.6,1523.47,One year,Electronic check,DSL,0,279.1,1,0,0.0,North,0.0,91.57,0,0
CUST-009583,16,76.19,1305.05,Month-to-month,Mailed check,Fiber optic,1,309.9,0,0,1.0,South,21.0,50.55,0,1
CUST-009584,72,64.25,4926.24,One year,Electronic check,Fiber optic,0,570.3,0,0,0.0,East,2.0,74.29,0,0
CUST-009585,2,23.93,,One year,Mailed check,No internet service,1,6.1,0,0,1.0,South,24.0,49.41,0,1
CUST-009586,5,73.04,359.12,One year,Credit card (automatic),DSL,0,448.7,1,0,2.0,North,3.0,83.73,0,0
CUST-009587,42,63.67,2899.01,Two year,Bank transfer (automatic),,0,150.2,1,1,0.0,West,2.0,66.34,0,0
CUST-009588,26,77.18,2007.88,Two year,Mailed check,Fiber optic,1,521.0,0,0,0.0,North,19.0,87.23,1,0
CUST-009589,36,63.81,2559.4,Month-to-month,Credit card (automatic),Fiber optic,0,279.0,0,1,0.0,West,36.0,61.77,0,1
CUST-009590,10,15.0,113.86,One year,Bank transfer (automatic),No internet service,0,12.9,0,0,0.0,North,28.0,59.75,0,0
CUST-009591,29,42.13,1207.02,Month-to-month,Electronic check,DSL,0,189.4,0,1,0.0,South,42.0,97.77,0,1
CUST-009592,18,46.64,831.25,Month-to-month,Credit card (automatic),DSL,1,198.4,0,1,1.0,West,14.0,83.36,0,0
CUST-009593,24,58.72,1352.18,Month-to-month,Mailed check,DSL,2,437.8,1,0,0.0,South,35.0,50.16,0,1
CUST-009594,7,90.11,589.02,One year,Electronic check,Fiber optic,1,350.9,1,1,1.0,West,16.0,28.93,0,1
CUST-009595,1,72.0,,Month-to-month,Electronic check,Fiber optic,0,363.2,1,0,1.0,North,2.0,84.72,0,1
CUST-009596,8,70.98,533.22,Month-to-month,Electronic check,DSL,1,273.8,0,0,5.0,North,15.0,52.08,0,0
CUST-009597,50,94.52,4561.3,Month-to-month,Electronic check,Fiber optic,1,534.3,1,0,1.0,West,26.0,74.08,0,1
CUST-009598,51,62.51,3108.47,One year,Mailed check,Fiber optic,3,325.3,0,0,1.0,West,19.0,44.8,0,0
CUST-009599,52,75.84,3885.97,Two year,Credit card (automatic),Fiber optic,2,599.1,0,0,1.0,North,15.0,15.87,0,0
CUST-009600,5,53.69,255.86,Month-to-month,Mailed check,DSL,0,116.6,0,0,1.0,West,8.0,11.84,0,1
CUST-009601,11,67.71,746.87,Month-to-month,Electronic check,DSL,4,418.4,1,1,0.0,East,25.0,62.64,0,1
CUST-009602,57,27.14,1591.06,Two year,Bank transfer (automatic),No internet service,0,11.0,0,1,0.0,North,32.0,26.03,0,0
CUST-009603,1,53.3,64.36,Month-to-month,Electronic check,DSL,0,179.5,0,0,0.0,West,0.0,91.34,0,1
CUST-009604,11,84.5,918.81,Month-to-month,Credit card (automatic),Fiber optic,0,310.9,1,0,0.0,South,0.0,72.7,0,0
CUST-009605,8,44.64,391.48,One year,Mailed check,DSL,0,140.7,0,0,1.0,North,,49.64,0,0
CUST-009606,49,57.8,2503.83,One year,Mailed check,DSL,0,221.6,1,0,0.0,North,24.0,66.79,0,0
CUST-009607,41,17.96,704.42,Month-to-month,Mailed check,No internet service,0,7.5,0,1,0.0,East,22.0,30.05,0,0
CUST-009608,35,27.43,981.59,Month-to-month,Mailed check,No internet service,1,16.8,0,0,0.0,North,26.0,69.22,1,0
CUST-009609,8,45.18,273.34,Month-to-month,Electronic check,DSL,1,113.8,0,0,1.0,South,11.0,49.49,1,1
CUST-009610,10,66.25,612.93,Month-to-month,Mailed check,DSL,0,157.1,1,0,0.0,South,17.0,67.69,1,0
CUST-009611,8,90.53,728.3,Month-to-month,Mailed check,Fiber optic,2,281.5,1,0,3.0,East,22.0,20.19,0,1
CUST-009612,30,68.73,2068.83,Two year,Bank transfer (automatic),Fiber optic,1,165.6,0,0,1.0,North,15.0,85.42,0,0
CUST-009613,16,55.49,945.86,Two year,Electronic check,DSL,0,90.0,0,0,1.0,North,26.0,99.88,1,0
CUST-009614,12,79.44,1028.21,Two year,Credit card (automatic),Fiber optic,2,501.8,1,0,0.0,West,9.0,68.61,0,0
CUST-009615,6,19.76,94.5,Month-to-month,Bank transfer (automatic),No internet service,1,53.1,0,0,1.0,West,33.0,11.02,0,1
CUST-009616,16,87.72,1384.83,Month-to-month,Bank transfer (automatic),Fiber optic,0,297.5,1,0,2.0,North,7.0,46.73,0,0
CUST-009617,10,66.28,629.98,One year,Electronic check,DSL,0,304.3,1,0,1.0,West,6.0,52.72,0,0
CUST-009618,32,46.18,1490.99,One year,Bank transfer (automatic),DSL,0,134.1,0,0,0.0,North,3.0,61.46,0,0
CUST-009619,10,56.59,611.79,Month-to-month,Mailed check,DSL,0,514.2,0,0,2.0,North,12.0,5.75,0,0
CUST-009620,19,92.35,1787.74,Month-to-month,Electronic check,Fiber optic,3,362.2,1,0,2.0,South,37.0,76.02,0,1
CUST-009621,9,76.18,585.65,Month-to-month,Electronic check,Fiber optic,3,272.0,0,0,1.0,West,17.0,82.39,0,1
CUST-009622,3,74.08,185.72,Month-to-month,Electronic check,Fiber optic,5,469.3,0,0,1.0,South,4.0,5.57,0,1
CUST-009623,5,29.31,125.35,Month-to-month,Electronic check,No internet service,0,20.9,0,0,1.0,South,49.0,5.54,0,1
CUST-009624,17,64.94,1088.52,One year,Mailed check,DSL,0,177.0,1,0,0.0,North,9.0,66.12,0,0
CUST-009625,4,68.28,303.47,Month-to-month,Electronic check,DSL,1,206.4,1,1,1.0,South,9.0,20.34,0,1
CUST-009626,45,52.97,2357.2,One year,Mailed check,DSL,0,,1,0,0.0,East,2.0,97.09,1,0
CUST-009627,4,71.15,281.2,One year,Credit card (automatic),Fiber optic,1,607.1,0,0,0.0,East,11.0,62.97,0,0
CUST-009628,55,82.02,4872.65,Month-to-month,Electronic check,Fiber optic,1,481.4,1,1,0.0,South,5.0,17.94,0,0
CUST-009629,51,45.5,2526.72,Month-to-month,Mailed check,DSL,0,182.2,0,0,1.0,East,17.0,10.25,0,1
CUST-009630,49,63.12,2723.36,One year,Mailed check,Fiber optic,1,288.7,0,0,0.0,West,25.0,51.63,0,0
CUST-009631,24,75.44,1832.21,One year,Bank transfer (automatic),DSL,0,218.5,1,0,2.0,North,,44.67,0,0
CUST-009632,6,99.56,540.35,Month-to-month,Electronic check,Fiber optic,2,501.0,1,0,2.0,North,5.0,12.7,1,1
CUST-009633,27,56.71,1417.73,One year,Mailed check,DSL,0,252.6,1,0,0.0,East,12.0,44.11,0,0
CUST-009634,6,68.98,413.0,Two year,Bank transfer (automatic),DSL,3,,0,1,1.0,South,16.0,1.5,1,0
CUST-009635,31,72.38,2056.15,Month-to-month,Mailed check,DSL,0,118.1,1,1,,West,18.0,71.87,1,0
CUST-009636,12,50.17,611.37,Month-to-month,Electronic check,DSL,0,213.4,0,0,3.0,West,10.0,63.9,0,0
CUST-009637,48,56.38,3080.49,Two year,Bank transfer (automatic),DSL,0,428.6,0,0,1.0,South,11.0,30.24,0,0
CUST-009638,11,97.16,1049.15,Two year,Bank transfer (automatic),Fiber optic,0,488.7,1,0,3.0,East,35.0,91.91,0,0
CUST-009639,9,75.15,689.75,Month-to-month,Mailed check,Fiber optic,0,468.9,0,0,0.0,East,2.0,87.57,0,0
CUST-009640,8,39.49,323.89,Two year,Bank transfer (automatic),No internet service,0,19.7,0,0,1.0,East,29.0,39.1,0,0
CUST-009641,5,94.52,492.25,Month-to-month,Credit card (automatic),Fiber optic,2,609.2,1,0,0.0,South,8.0,21.89,0,0
CUST-009642,32,23.43,793.94,One year,Mailed check,No internet service,1,14.1,0,0,0.0,North,54.0,90.15,0,0
CUST-009643,1,62.27,53.15,One year,Electronic check,Fiber optic,3,351.8,0,0,0.0,North,10.0,47.05,0,1
CUST-009644,4,68.54,182.6,Month-to-month,Electronic check,DSL,1,171.2,1,0,0.0,South,2.0,79.65,0,1
CUST-009645,14,44.78,648.34,Month-to-month,Electronic check,DSL,0,153.1,0,0,1.0,North,20.0,51.76,0,1
CUST-009646,66,75.66,5188.01,Month-to-month,Mailed check,DSL,1,100.5,1,0,1.0,East,14.0,76.16,1,0
CUST-009647,8,45.33,362.61,Month-to-month,Mailed check,DSL,1,47.7,0,0,1.0,South,11.0,83.11,0,0
CUST-009648,1,38.95,,Month-to-month,Electronic check,No internet service,0,13.0,0,0,1.0,South,34.0,34.79,0,1
CUST-009649,45,85.15,3968.52,One year,Credit card (automatic),,1,803.8,1,1,0.0,East,9.0,49.7,0,0
